id,title,artist,album,duration_sec,rank,explicit
15587466,Sk8er Boi,Avril Lavigne,Let Go,203,806509,False
1559346,FM,Steely Dan,A Decade Of Steely Dan,304,303351,False
1181050,Come To My Window,Melissa Etheridge,Yes I Am,235,334249,False
3160142,Hot N Cold,Katy Perry,Hot N Cold,220,900411,False
1040154662,Heat Waves,Glass Animals,Dreamland,239,948210,False
7331640,I Love Your Smile,Shanice,Inner Child,261,448771,False
3127718,Magic Man,Heart,Dreamboat Annie,328,426692,False
2506542,Summer Smile,Ronny Jordan,The Antidote,346,184269,False
3134156,Stop,Spice Girls,Spiceworld,203,644386,False
3643199072,Opalite (Life Is A Song Acoustic Version),Taylor Swift,The Life of a Showgirl + Acoustic Collection,242,457954,False
3667834,I Don't Want to Wait,Paula Cole,This Fire,320,647846,False
2915268351,Best Things in Life (Radio Cut),Threestyle,Best Things in Life (Radio Cut),246,30920,False
3482790681,Find a Place,Johnny Schaefer,Find a Place,294,31549,False
366916761,Semi-Charmed Life,Third Eye Blind,Third Eye Blind (20th Anniversary Edition),268,481890,False
14552280,"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion,My Love Essential Collection,280,799991,False
6490172,Just What I Needed,The Cars,The Cars,225,295252,False
109843288,You Oughta Know (2015 Remaster),Alanis Morissette,Jagged Little Pill (2015 Remaster),249,673735,True
400329102,Cannonball Run Theme,Chuck Mangione,70 Miles Young,236,77623,False
2173954687,Running Up That Hill (A Deal With God),Kate Bush,Hounds Of Love,298,983422,False
632056,More Than Friends,Jonathan Butler,The Best Of,316,112834,False
542389552,no tears left to cry,Ariana Grande,Sweetener,205,841587,False
1056515,Do You Know (What It Takes),Robyn,Robyn Is Here,222,177778,False
546004,You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,190,706405,False
4094787,Superwoman,Karyn White,Karyn White,347,461955,False
15191322,Meet Me in the Morning,Bob Dylan,Blood On The Tracks,261,428134,False
71645431,Roar,Katy Perry,PRISM (Deluxe),223,893420,False
831313,Billie Jean,Michael Jackson,Thriller,293,758473,False
374283061,Purple Rain (2015 Paisley Park Remaster),Prince,Purple Rain (Deluxe Expanded Edition),524,928865,False
1444389232,You Were Meant For Me,Jewel,Pieces Of You (25th Anniversary Edition),254,511443,False
2113414,We Got The Beat,The Go-Go's,Beauty And The Beat,152,279282,False
118190312,Love On The Brain,Rihanna,ANTI (Deluxe),224,940483,True
3599558,Say You Love Me,Fleetwood Mac,Fleetwood Mac,249,280146,False
15587465,Complicated,Avril Lavigne,Let Go,245,840986,False
15397479,Everybody (Backstreet's Back) (Extended Version),Backstreet Boys,The Hits--Chapter One,287,665985,False
5615569,Hollywood & Vine,Rick Braun,Full Stride,285,91847,False
2432831,Distant Lover,Marvin Gaye,Let's Get It On,256,669030,False
2606173,Mercy,Duffy,Rockferry,220,753354,False
61542462,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,225,847858,False
92734438,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,270,950885,False
15188933,Tangled up in Blue,Bob Dylan,Blood On The Tracks,342,598634,False
1883217927,Pulling Our Weight,The Radio Dept.,Passive Aggressive,200,51163,False
1457025872,Cold Heart (PNAU Remix),Elton John,Cold Heart (PNAU Remix),203,941010,False
